"REF_DATE","GEO","DGUID","Statistic","Household type","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Public hospital, medical and drug plan premiums","Dollars","81","units","0","v64474448","1.1.1.202","168","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Private health insurance plan premiums","Dollars","81","units","0","v64474449","1.1.1.203","415","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Private health care plan premiums","Dollars","81","units","0","v64474450","1.1.1.204","277","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Dental plan premiums","Dollars","81","units","0","v64474451","1.1.1.205","33","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Accident or disability insurance premiums","Dollars","81","units","0","v64474452","1.1.1.206","105","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Personal care","Dollars","81","units","0","v54530188","1.1.1.29","949","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Personal care products","Dollars","81","units","0","v64474453","1.1.1.207","633","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Hair care products","Dollars","81","units","0","v64474454","1.1.1.208","99","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Makeup, skin care, manicure and fragrance products","Dollars","81","units","0","v64474455","1.1.1.209","217","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Makeup, skin care and manicure products","Dollars","81","units","0","v64474456","1.1.1.210","203","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Fragrance products","Dollars","81","units","0","v64474457","1.1.1.211","14","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Personal deodorants","Dollars","81","units","0","v64474458","1.1.1.212","16","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Body soaps","Dollars","81","units","0","v64474459","1.1.1.213","45","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Oral hygiene products","Dollars","81","units","0","v64474460","1.1.1.214","60","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Disposable diapers","Dollars","81","units","0","v64474461","1.1.1.215","54","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Other personal care supplies and equipment","Dollars","81","units","0","v64474462","1.1.1.216","143","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Personal care services","Dollars","81","units","0","v64474463","1.1.1.217","316","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Hair grooming services","Dollars","81","units","0","v64474464","1.1.1.218","229","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Other personal care services","Dollars","81","units","0","v64474465","1.1.1.219","87","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Recreation","Dollars","81","units","0","v54530189","1.1.1.30","3606","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Recreational equipment and related services","Dollars","81","units","0","v54530190","1.1.1.31","927","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Sports, athletic and recreational equipment and related services","Dollars","81","units","0","v64474466","1.1.1.220","122","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Outdoor play equipment and accessories","Dollars","81","units","0","v64474467","1.1.1.221","10","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Children's toys","Dollars","81","units","0","v64474468","1.1.1.222","113","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Video game systems and accessories (excluding for computers)","Dollars","81","units","0","v64474469","1.1.1.223","95","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Art and craft materials","Dollars","81","units","0","v64474470","1.1.1.224","19","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Computer equipment and supplies","Dollars","81","units","0","v64474471","1.1.1.225","325","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Computer hardware","Dollars","81","units","0","v64474472","1.1.1.226","233","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Computer software and video game systems","Dollars","81","units","0","v64474473","1.1.1.227","21","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Computer supplies and other equipment","Dollars","81","units","0","v64474474","1.1.1.228","72","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Tablet computers","Dollars","81","units","0","v79417393","1.1.1.317","","..","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","E-Book readers","Dollars","81","units","0","v105964446","1.1.1.321","","..","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Photographic goods and services","Dollars","81","units","0","v64474475","1.1.1.229","170","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Cameras and accessories","Dollars","81","units","0","v64474476","1.1.1.230","32","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Photographic services","Dollars","81","units","0","v64474477","1.1.1.231","138","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Collectors' items (e.g. stamps, coins)","Dollars","81","units","0","v64474478","1.1.1.232","20","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Other recreational equipment and related services","Dollars","81","units","0","v64474479","1.1.1.233","53","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Home entertainment equipment and services","Dollars","81","units","0","v54530191","1.1.1.32","486","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Home entertainment equipment","Dollars","81","units","0","v64474480","1.1.1.234","438","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Audio equipment","Dollars","81","units","0","v64474481","1.1.1.235","62","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Video equipment","Dollars","81","units","0","v64474482","1.1.1.236","201","","","","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Blu-ray players","Dollars","81","units","0","v64474483","1.1.1.237","13","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","DVD players","Dollars","81","units","0","v64474484","1.1.1.238","8","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Televisions and other video equipment and accessories","Dollars","81","units","0","v64474485","1.1.1.239","180","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Home theatre systems","Dollars","81","units","0","v64474486","1.1.1.240","76","","","t","0"
"2010","Canada","2016A000011124","Average expenditure per household","All classes","Pre-recorded media, music downloads and blank audio and video media","Dollars","81","units","0","v64474487","1.1.1.241","99","","","","0"
